row_index,Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Count_P,Count_Cl,Count_O,Count_Si,Count_C,Count_F,Count_N,Count_S,Heteroatom_count,Topological_diameter_bonds,Longest_chain_atoms_est,MolWt,MolLogP,LogP,TPSA,TPSA_ratio,NumHDonors,NumHAcceptors,NumRotatableBonds,HeavyAtomCount,LabuteASA,Chi0,Chi1,Kappa1,Kappa2,FractionCSP3,RingCount,NumAromaticRings,NumAliphaticRings,MolCharge,MaxCharge,MinCharge,MeanCharge,FG_carbonyl,FG_ester,FG_amine_primary,FG_amine_secondary,FG_tertiary_amine,FG_sulfonyl,FG_thiol,FG_phosphate,FG_ether,FG_aromatic_ring,AromaticAtomCount,EState_sum,EState_mean,EState_max,EState_min,EState_std,Total_formal_charge,Num_positive_atoms,Num_negative_atoms,SASA_sum,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number
2971,1.4757,389.67,26.0,2.0338e-05,CC(COC(=O))C(C)N,True,0,0,2,0,6,0,1,0,0,6.0,7,131.17499999999995,0.1426999999999999,0.1426999999999999,52.32,0.3988564894225272,1,3,4,9,55.17891962637594,7.276020881938894,4.180739212552622,8.43,4.322705118842072,0.8333333333333334,0,0,0,0,0.2925865037603934,-0.4675533688373515,-0.0843400069891694,1,1,1,0,1,0,0,0,1,0,0,24.66666666666667,2.7407407407407414,9.6688671579743,0.0879166666666664,3.0531603254603663,0,0,0,55.17891962637594,1.2333e-08,7.698e-09,8.0716e-09,0.17969
2972,1.2933,471.77,26.0,1.8874e-05,C#CC(C)NCC(CC(C)(C)OC(=O))O,True,0,0,3,0,11,0,1,0,0,10.0,11,213.277,0.3003000000000003,0.3003000000000003,58.56,0.2745725043019172,2,4,7,15,91.0070608290096,11.897341225498538,6.909014043794347,13.949999999999998,6.436743066976444,0.7272727272727273,0,0,0,0,0.2931116540006809,-0.4617730381307621,-0.0754085597606722,1,1,0,1,1,0,0,0,1,0,0,40.41666666666667,2.6944444444444446,10.168389093687164,-0.6505674839380196,3.2955089733785226,0,0,0,91.0070608290096,2.2735e-08,2.0416e-08,1.2124e-08,-0.76883
2973,1.4154,485.8,26.0,4.0928e-05,C#CCN(CC)CC(CC(C)(C)O)OC(=O),True,0,0,3,0,12,0,1,0,0,8.0,9,227.304,0.6441000000000001,0.6441000000000001,49.77,0.2189578713968958,1,4,8,16,97.58197443000154,12.604448006685086,7.424363476936095,14.949999999999998,7.260806092441864,0.75,0,0,0,0,0.292901967948604,-0.4631044930035105,-0.0721106333254218,1,1,0,0,0,0,0,0,1,0,0,41.583333333333336,2.598958333333333,10.36612079554044,-0.8579054469009826,3.2330218149761105,0,0,0,97.58197443000154,3.5588e-08,2.1277e-08,2.0216e-08,-0.12217
2974,1.3232,433.68,31.0,3.2612e-05,CC(C)OC(=O)C(CO)NC(=O),True,0,0,4,0,7,0,1,0,0,7.0,8,175.18400000000003,-0.9551000000000004,-0.9551000000000004,75.63,0.43171750844826,2,4,5,12,70.70958907960765,9.560477932315068,5.612590865130758,10.900000000000002,5.537596214956571,0.7142857142857143,0,0,0,0,0.3308040749889401,-0.4613777986767526,-0.0770336321378767,2,1,0,1,1,0,0,0,1,0,0,37.833333333333336,3.152777777777778,10.97101851851852,-0.9537962962962968,4.167425045454904,0,0,0,70.70958907960765,1.6708e-08,1.0431e-08,1.0332e-08,-0.18361
2975,1.3492,458.78,31.0,5.3294e-05,C=CCCC(C)NCC(CN)OC(=O),True,0,0,2,0,10,0,2,0,0,10.0,11,200.28199999999995,0.4310000000000004,0.4310000000000004,64.35,0.3212969712705086,2,4,9,14,85.49894723538617,10.811554787871634,6.739912065068585,13.13,8.716089425041865,0.7,0,0,0,0,0.2929475092367355,-0.4618771778072194,-0.0842935090339754,1,1,1,1,2,0,0,0,1,0,0,34.66666666666667,2.4761904761904767,10.072056733199862,-0.2234434051398341,2.7008660715588078,0,0,0,85.49894723538617,3.5506e-08,2.0835e-08,2.1901e-08,-0.2862
2976,1.3426,459.76,31.0,4.3561e-05,C=C(C)CN(C)CC(OC(=O))C(C)O,True,0,0,3,0,10,0,1,0,0,8.0,9,201.266,0.4167000000000001,0.4167000000000001,49.77,0.247284687925432,1,4,7,14,85.16326177716479,11.137828201504696,6.468432912787325,13.13,6.564071053731725,0.7,0,0,0,0,0.2929958916141523,-0.4604625875757031,-0.0773283878640112,1,1,0,0,0,0,0,0,1,0,0,36.83333333333333,2.6309523809523805,10.154007936507936,-0.6594708994708998,3.225999374957801,0,0,0,85.16326177716479,4.3287e-08,2.3845e-08,1.5895e-08,0.064201
2977,1.4499,485.8,19.0,2.2576e-05,C#CCCCN(CC(C)OC(=O))C(C)CO,True,0,0,3,0,12,0,1,0,0,10.0,11,227.304,0.6440999999999999,0.6440999999999999,49.77,0.2189578713968957,1,4,9,16,97.58197443000154,12.38890505706126,7.650595667591544,14.949999999999998,9.195860398384449,0.75,0,0,0,0,0.2928899697325868,-0.4635176727349325,-0.075086683181225,1,1,0,0,0,0,0,0,1,0,0,41.16666666666667,2.572916666666667,10.17987590291703,-0.1691335978835979,3.077596785746677,0,0,0,97.58197443000154,2.4417e-08,1.8356e-08,1.7415e-08,-0.43437
2978,1.4154,485.81,26.0,3.5835e-05,C=C(C)CN(CC)C(=O)C(CCN)NC(=O),True,0,0,2,0,11,0,3,0,0,8.0,9,227.308,-0.1255999999999991,-0.1255999999999991,75.43,0.3318404983546554,2,3,8,16,96.67169989052304,12.55204176387779,7.561279270114503,14.64,7.870491863905325,0.6363636363636364,0,0,0,0,0.2449659189656922,-0.3468360445085497,-0.0757261484198245,2,0,1,1,2,0,0,0,0,0,0,42.16666666666666,2.6354166666666665,11.997685185185183,-0.5261111111111114,3.556218784089619,0,0,0,96.67169989052304,2.054e-08,1.1326e-08,6.7184e-09,0.18615
2979,1.3671,472.81,19.0,3.2807e-05,C=CC(C)(CN(C)CC(CC)NC(=O))O,True,0,0,2,0,11,0,2,0,0,9.0,10,214.309,0.3797999999999999,0.3797999999999999,52.57000000000001,0.2453000107321671,2,3,8,15,91.96452084566256,11.897341225498538,6.947018846255132,14.13,6.583723781842023,0.7272727272727273,0,0,0,0,0.2068827053473249,-0.3847562409277939,-0.0821643807210181,1,0,0,1,1,0,0,0,0,0,0,37.583333333333336,2.5055555555555555,10.30187637786596,-0.8807337726757369,3.1325577935793576,0,0,0,91.96452084566256,1.7462e-08,1.0878e-08,1.069e-08,0.027687
2980,1.4708,460.71,14.0,9.3293e-05,N=C(NCCOC(=O))C(N)=NCCO,True,0,0,3,0,7,0,4,0,0,11.0,12,202.214,-1.924229999999999,-1.924229999999999,120.79,0.5973374741610374,4,5,6,14,81.46863116170154,10.811554787871634,6.718744015013407,12.37,7.99058504648833,0.5714285714285714,0,0,0,0,0.2926409471062441,-0.4660244298134929,-0.1075839713410431,1,1,1,1,2,0,0,0,1,0,0,42.33333333333333,3.0238095238095237,9.7448845026226,-0.1088959034792367,3.381388525872421,0,0,0,81.46863116170154,1.6013e-08,1.33e-08,1.2137e-08,0.40841
2981,1.2605,472.81,31.0,4.2156e-05,C=CCCC(C)NC(CC)(CO)NC(=O),True,0,0,2,0,11,0,2,0,0,9.0,10,214.309,0.7753,0.7753,61.36,0.2863155537098302,3,3,9,15,91.75454935906724,11.734204518682008,7.136487537236639,14.13,7.425361348374892,0.7272727272727273,0,0,0,0,0.2081235224282214,-0.3925096538006823,-0.0855759871535524,1,0,0,2,2,0,0,0,0,0,0,37.583333333333336,2.5055555555555555,10.455400683421516,-0.6921263227513228,3.1222209017534683,0,0,0,91.75454935906724,3.8166e-08,2.2291e-08,1.4476e-08,-0.42783
2982,1.4656,481.72,17.0,6.4697e-05,C=CC(C)(CNCC(F)(F)COC(=O))O,True,0,0,3,0,9,2,1,0,2,10.0,11,223.219,0.3212999999999997,0.3212999999999997,58.56,0.2623432593103634,2,4,8,15,86.91941898202535,11.949747468305834,6.828427124746191,13.99,5.770124589011067,0.6666666666666666,0,0,0,0,0.2931014117695844,-0.4614388501395545,-0.0719434296065783,1,1,0,1,1,0,0,0,1,0,0,51.0,3.4,12.836061507936508,-3.140714285714287,5.080223954286526,0,0,0,86.91941898202535,2.9391e-08,1.9102e-08,2.0572e-08,0.016835
2983,1.3609,473.79,19.0,5.5438e-05,C=CC(CNC(CCCC)CO)OC(=O),True,0,0,3,0,11,0,1,0,0,10.0,11,215.293,0.8546999999999996,0.8546999999999996,58.56,0.2720014120291881,2,4,10,15,91.3182324049661,11.518661569058182,7.2779168675293695,14.13,9.676136897848258,0.7272727272727273,0,0,0,0,0.2932193638201245,-0.4589883485305294,-0.0817406947137,1,1,0,1,1,0,0,0,1,0,0,38.16666666666666,2.5444444444444443,10.113257152799902,-0.3211328420256996,3.0889252388989954,0,0,0,91.3182324049661,3.5996e-08,2.1836e-08,2.3045e-08,-0.12141
2984,1.4881,419.7,19.0,7.9494e-05,CC(CNCC(C)OC(=O))O,True,0,0,3,0,7,0,1,0,0,8.0,9,161.201,-0.4817000000000002,-0.4817000000000002,58.56,0.3632731806874647,2,4,6,11,66.5480669795639,8.69023444431199,5.163902460147014,10.39,6.1229176551452,0.8571428571428571,0,0,0,0,0.2928898153014562,-0.4635280330596816,-0.0877605933404535,1,1,0,1,1,0,0,0,1,0,0,30.666666666666664,2.787878787878788,9.81291619425548,-0.3625637755102044,3.375930562696598,0,0,0,66.5480669795639,4.4128e-08,1.5597e-08,1.984e-08,0.024739
2985,1.4947,473.79,26.0,2.0705e-05,C=CCCC(C)NC(COC(=O))C(C)O,True,0,0,3,0,11,0,1,0,0,10.0,11,215.293,0.8531000000000002,0.8531000000000002,58.56,0.2720014120291881,2,4,9,15,91.31823240496608,11.681798275874712,7.112590865130759,14.13,8.43933976477927,0.7272727272727273,0,0,0,0,0.292635012979507,-0.4661328945097923,-0.0817922737085185,1,1,0,1,1,0,0,0,1,0,0,38.5,2.566666666666667,10.044829786865773,-0.5452489606953894,3.1508955747354475,0,0,0,91.31823240496608,3.8964e-08,2.5345e-08,2.4829e-08,-0.31787
2986,1.4992,419.7,26.0,2.7249e-05,CN(C)C(C)(CO)COC(=O),True,0,0,3,0,7,0,1,0,0,6.0,7,161.201,-0.5280000000000002,-0.5280000000000002,49.77,0.3087449829715697,1,4,5,11,66.75803846615922,8.905777393935818,5.064696016533707,10.39,4.305731072664631,0.8571428571428571,0,0,0,0,0.2926454136479822,-0.4658413257987864,-0.0853086248488786,1,1,0,0,0,0,0,0,1,0,0,30.750000000000004,2.795454545454546,9.867684240362813,-0.4713194444444444,3.3838555835512474,0,0,0,66.75803846615922,1.3591e-08,1.6313e-08,1.5839e-08,0.45826
2987,1.4908,376.63,26.0,0.00013066,CC(CCO)OC(=O),True,0,0,3,0,5,0,0,0,0,6.0,7,118.13199999999998,-0.0697,-0.0697,46.53,0.3938814207835304,1,3,4,8,48.26832056716263,6.405777393935816,3.808060412490447,7.43,4.58552099533437,0.8,0,0,0,0,0.2928438574330637,-0.4647919555072075,-0.0871430940390121,1,1,0,0,0,0,0,0,1,0,0,24.833333333333336,3.104166666666667,9.58624149659864,-0.155092592592593,3.64539742606776,0,0,0,48.26832056716263,3.6901e-08,3.2704e-08,3.7658e-08,0.15531
2988,1.4869,388.69,26.0,2.8657e-05,CC(C)(CN)CNC(=O),True,0,0,1,0,6,0,2,0,0,6.0,7,130.191,-0.2827000000000003,-0.2827000000000003,55.12,0.423377960074045,2,2,4,9,55.61523658047711,7.328427124746192,4.121320343559643,8.43,3.454517317421779,0.8333333333333334,0,0,0,0,0.2066425160915506,-0.3580926463927092,-0.0952735296000431,1,0,1,1,2,0,0,0,0,0,0,23.75,2.638888888888889,9.815530045351474,0.0286805555555555,2.9563466465565287,0,0,0,55.61523658047711,1.0772e-08,8.047e-09,5.8319e-09,0.18537
2989,1.2608,472.76,31.0,3.6903e-05,CCC(C#N)(CC)NCC(CO)OC(=O),True,0,0,3,0,10,0,2,0,0,8.0,9,214.265,0.1922799999999996,0.1922799999999996,82.35,0.3843371525914171,2,5,8,15,90.03547300422244,11.734204518682008,7.174492339697423,13.880000000000004,7.208547227632938,0.8,0,0,0,0,0.2929850379139926,-0.460771214716774,-0.0691241968852575,1,1,0,1,1,0,0,0,1,0,0,42.08333333333334,2.805555555555556,10.081170241244646,-0.5975552721088433,3.5368840833644484,0,0,0,90.03547300422244,2.6369e-08,1.5773e-08,1.8497e-08,-0.18551
2990,1.3232,433.68,31.0,3.5721e-05,CCC(N)C(OC(=O))C(=O)OC,True,0,0,4,0,7,0,1,0,0,6.0,7,175.18399999999997,-0.5617000000000003,-0.5617000000000003,78.62,0.4487852771942644,1,5,5,12,70.8189290703232,9.560477932315068,5.667432419997151,10.900000000000002,5.537596214956571,0.7142857142857143,0,0,0,0,0.3483244077804048,-0.4662289174967816,-0.0714504880138156,2,2,1,0,1,0,0,0,2,0,0,36.83333333333333,3.069444444444444,10.916157407407407,-0.9884259259259264,3.889273783368072,0,0,0,70.8189290703232,1.4102e-08,1.5298e-08,7.5293e-09,0.34315
2991,1.4604,405.67,26.0,3.8697e-05,COCC(CCOC(=O))N,True,0,0,3,0,6,0,1,0,0,8.0,9,147.174,-0.4767999999999991,-0.4767999999999991,61.55,0.4182124560044573,1,4,6,10,60.29246485588283,7.819990956308912,4.808060412490447,9.39,6.509189511323004,0.8333333333333334,0,0,0,0,0.2925765133214364,-0.4678361999313044,-0.0920800322499569,1,1,1,0,1,0,0,0,2,0,0,27.833333333333336,2.7833333333333337,9.649931579113126,-0.0370833333333335,3.0299669071592024,0,0,0,60.29246485588283,1.8672e-08,7.904e-09,1.1717e-08,0.14755
2992,1.4286,447.71,31.0,1.8917e-05,CCCCC(N)C(OC(=O))C(=O)O,True,0,0,4,0,8,0,1,0,0,8.0,9,189.211,0.1300999999999996,0.1300999999999996,89.62,0.4736511090792819,2,4,7,13,76.86455970740894,10.267584713501616,6.129427617536365,11.9,6.419740400216335,0.75,0,0,0,0,0.3461667592807455,-0.4784583430137588,-0.0814945790657435,2,2,1,0,1,0,0,0,1,0,0,40.33333333333333,3.102564102564102,10.530138416477705,-1.2184722222222228,4.0914171406625925,0,0,0,76.86455970740894,1.51e-08,6.2827e-09,7.7667e-09,-0.13364
2993,1.3781,375.64,26.0,4.0065e-05,CC(CCNC(=O))O,True,0,0,2,0,5,0,1,0,0,6.0,7,117.14799999999995,-0.4966999999999998,-0.4966999999999998,49.33,0.4210912691637929,2,2,4,8,48.70463752126379,6.405777393935816,3.770055610029662,7.43,4.58552099533437,0.8,0,0,0,0,0.2066242247556465,-0.3933491533957963,-0.1000603063401611,1,0,0,1,1,0,0,0,0,0,0,23.83333333333333,2.9791666666666665,9.593606386999245,-0.3171759259259261,3.6293767109098023,0,0,0,48.70463752126379,1.7369e-08,1.3736e-08,1.156e-08,0.42371
2994,1.4184,401.68,31.0,5.24e-05,C=CCC(C)(COC(=O))N,True,0,0,2,0,7,0,1,0,0,7.0,8,143.18599999999995,0.4528999999999999,0.4528999999999999,52.32,0.3653988518430574,1,3,5,10,60.8542587085883,8.035533905932738,4.621320343559643,9.17,4.060864158856954,0.5714285714285714,0,0,0,0,0.292643864169847,-0.465941466808596,-0.0842299294975506,1,1,1,0,1,0,0,0,1,0,0,27.750000000000004,2.7750000000000004,9.75217970521542,-0.4695833333333332,2.996652132414209,0,0,0,60.8542587085883,2.3574e-08,7.5868e-09,8.3821e-09,0.051743
2995,1.3925,450.76,17.0,3.3244e-05,CC(C)(C#CC#CC(C)(C)NC(=O))N,True,0,0,1,0,11,0,2,0,0,9.0,10,192.262,0.2551,0.2551,55.120000000000005,0.286692118047248,2,2,2,14,85.43839793617869,11.242640687119286,6.26776695296637,12.550000000000002,4.693436076706128,0.5454545454545454,0,0,0,0,0.2077879919419372,-0.3428636033698798,-0.0605787043704207,1,0,1,1,2,0,0,0,0,0,0,36.0,2.571428571428572,10.177511889014864,-0.546456916099773,2.575508218158083,0,0,0,85.43839793617869,1.7995e-08,1.1709e-08,7.8767e-09,0.23764
2996,1.4011,396.61,26.0,8.7754e-05,O=CNCC(F)(F)CN,True,0,0,1,0,4,2,2,0,2,6.0,7,138.117,-0.6736000000000002,-0.6736000000000002,55.120000000000005,0.3990819377773917,2,2,4,9,51.21642315753636,7.32842712474619,4.121320343559643,8.289999999999997,3.341930325442243,0.75,0,0,0,0,0.2764965643394585,-0.3525784648660017,-0.0820962322158223,1,0,1,1,2,0,0,0,0,0,0,35.75,3.9722222222222223,11.993472222222223,-2.971319444444444,5.481018011390957,0,0,0,51.21642315753636,1.6434e-08,1.3664e-08,1.0435e-08,0.34518
2997,1.4631,459.76,17.0,7.2583e-05,C=CC(C)(CNCCC(C)OC(=O))O,True,0,0,3,0,10,0,1,0,0,10.0,11,201.266,0.4645999999999997,0.4645999999999997,58.56,0.2909582343763974,2,4,8,14,84.95329029056947,11.02709773749546,6.515167193676994,13.13,6.564071053731725,0.7,0,0,0,0,0.2928432299005754,-0.4648327176878277,-0.0807099223162538,1,1,0,1,1,0,0,0,1,0,0,37.083333333333336,2.648809523809524,9.957653073587869,-0.8802040422650541,3.228202236596304,0,0,0,84.95329029056947,4.8969e-08,3.4699e-08,2.667e-08,-0.061493
2998,1.4476,418.71,31.0,3.8226e-05,CN(C)CC(C)(CNC(=O))O,True,0,0,2,0,7,0,2,0,0,7.0,8,160.21699999999998,-0.954999999999999,-0.954999999999999,52.57000000000001,0.3281174906533015,2,3,5,11,67.1943554202604,8.905777393935818,4.97716239121621,10.39,4.305731072664631,0.8571428571428571,0,0,0,0,0.2067240402313821,-0.3869996789016762,-0.0922658952220221,1,0,0,1,1,0,0,0,0,0,0,29.750000000000004,2.704545454545455,9.901485260770976,-0.8428472222222223,3.431400859583808,0,0,0,67.1943554202604,1.2635e-08,8.5839e-09,8.8442e-09,0.20791
2999,1.4604,397.6,31.0,3.3829e-05,O=CNCC(O)C(F)F,True,0,0,2,0,4,2,1,0,2,6.0,7,139.10099999999997,-0.6416000000000002,-0.6416000000000002,49.33,0.3546344023407453,2,2,4,9,50.67076621271966,7.276020881938894,4.180739212552622,8.289999999999997,4.196814348969283,0.75,0,0,0,0,0.2652999577981098,-0.3853150026456413,-0.0869287454722555,1,0,0,1,1,0,0,0,0,0,0,37.66666666666667,4.185185185185186,11.34573223733938,-2.794027777777778,5.5060060906958,0,0,0,50.67076621271966,1.1986e-08,9.2111e-09,7.3765e-09,-0.081083
3000,1.4505,360.63,31.0,3.9117e-05,CC(CNC(=O))N,True,0,0,1,0,4,0,2,0,0,5.0,6,102.137,-0.9204,-0.9204,55.120000000000005,0.5396673095939768,2,2,3,7,42.88535235168389,5.698670612749268,3.270055610029662,6.43,3.614162062615101,0.75,0,0,0,0,0.2066773109603312,-0.35713291283725,-0.1076305660777513,1,0,1,1,2,0,0,0,0,0,0,20.333333333333336,2.904761904761905,9.54263888888889,0.0603703703703701,3.1549594724222287,0,0,0,42.88535235168389,1.1865e-08,5.546e-09,5.1036e-09,0.083791
3001,1.3772,389.67,31.0,4.5664e-05,CC(C)C(CO)NC(=O),True,0,0,2,0,6,0,1,0,0,5.0,6,131.17499999999998,-0.2507000000000001,-0.2507000000000001,49.33,0.3760625119115685,2,2,4,9,55.0695796356604,7.276020881938894,4.218744015013406,8.43,4.322705118842072,0.8333333333333334,0,0,0,0,0.2069275813320173,-0.3942321957711525,-0.0942236763649878,1,0,0,1,1,0,0,0,0,0,0,25.666666666666668,2.851851851851852,9.856388888888889,-0.0949074074074078,3.5321225309730337,0,0,0,55.0695796356604,2.3531e-08,2.1084e-08,8.4238e-09,0.18348
3002,1.4499,485.81,19.0,0.0001068,CC(CCC#N)CN(CCN)CCOC(=O),True,0,0,2,0,11,0,3,0,0,11.0,12,227.308,0.3599800000000003,0.3599800000000003,79.35,0.3490858218804442,1,5,10,16,97.15604355003109,12.22576835024473,7.739912065068585,14.88,10.399568736270089,0.8181818181818182,0,0,0,0,0.292622926936342,-0.4665362151256497,-0.0708543365993958,1,1,1,0,1,0,0,0,1,0,0,40.833333333333336,2.552083333333333,10.006297934118551,0.3972916666666666,2.9323106975668867,0,0,0,97.15604355003109,2.8516e-08,2.8261e-08,3.0452e-08,0.43958
3003,1.2547,473.79,31.0,4.8432e-05,C=C(C)CN(CC)CC(O)C(C)OC(=O),True,0,0,3,0,11,0,1,0,0,9.0,10,215.293,0.8068,0.8068,49.77,0.2311733312276758,1,4,8,15,91.5282038915614,11.844934982691242,7.00643771524811,14.13,7.425361348374892,0.7272727272727273,0,0,0,0,0.2929387121649573,-0.4620717668691324,-0.0749382704974673,1,1,0,0,0,0,0,0,1,0,0,38.33333333333333,2.555555555555556,10.091765610565217,-0.6578703703703705,3.1917664940361297,0,0,0,91.5282038915614,4.9777e-08,2.8886e-08,1.8779e-08,-0.13555
3004,1.3304,432.74,31.0,4.6634e-05,CCN(CC)CC(CNC(=O))O,True,0,0,2,0,8,0,2,0,0,8.0,9,174.244,-0.5648999999999994,-0.5648999999999994,52.57000000000001,0.3017033585087579,2,3,7,12,73.559297534657,9.397341225498538,5.739912065068584,11.39,7.061537730446052,0.875,0,0,0,0,0.2067138819105759,-0.3899518083143926,-0.0899303695008534,1,0,0,1,1,0,0,0,0,0,0,30.83333333333333,2.569444444444444,9.89834482867221,-0.4628703703703707,3.262669264985575,0,0,0,73.559297534657,2.3094e-08,1.4628e-08,1.5047e-08,0.31819
3005,1.4631,459.76,17.0,9.2416e-05,C=CC(C)(CNC(C)CCOC(=O))O,True,0,0,3,0,10,0,1,0,0,10.0,11,201.266,0.4645999999999997,0.4645999999999997,58.56,0.2909582343763974,2,4,8,14,84.95329029056948,11.02709773749546,6.515167193676994,13.13,6.564071053731725,0.7,0,0,0,0,0.2925765011549375,-0.4678378817829382,-0.0822462823908064,1,1,0,1,1,0,0,0,1,0,0,37.083333333333336,2.648809523809524,9.853906852877362,-0.8891108827790375,3.210636947392992,0,0,0,84.95329029056948,6.2405e-08,3.1625e-08,2.4016e-08,-0.18412
3006,1.4905,420.64,26.0,2.0997e-05,CC(CO)(COC(=O))C(=O)O,True,0,0,5,0,6,0,0,0,0,6.0,7,162.141,-0.7574000000000001,-0.7574000000000001,83.83,0.5170191376641319,2,4,5,11,63.58901853379902,8.905777393935816,5.064696016533707,9.900000000000002,3.9223854247581382,0.6666666666666666,0,0,0,0,0.3147006698466391,-0.4806705552560654,-0.0902559947275568,2,2,0,0,0,0,0,0,1,0,0,39.41666666666667,3.583333333333334,10.402222222222225,-1.3879861111111111,4.578819007794354,0,0,0,63.58901853379902,1.091e-08,1.0853e-08,1.3045e-08,0.26346
3007,1.4744,445.69,26.0,4.6606e-05,C=CC(=O)NC(C)(CO)COC(=O),True,0,0,4,0,8,0,1,0,0,8.0,9,187.195,-0.7874000000000001,-0.7874000000000001,75.63,0.4040172013141377,2,4,6,13,76.38492816182,10.319990956308912,6.075827365456817,11.64,5.314555602377,0.5,0,0,0,0,0.2926637599921521,-0.4653197267483701,-0.080385568281363,2,1,0,1,1,0,0,0,1,0,0,40.91666666666667,3.147435897435898,10.86530470521542,-0.9521990740740742,3.995688851305769,0,0,0,76.38492816182,1.2198e-08,8.5234e-09,6.639e-09,0.31849
3008,1.3485,409.06,31.0,2.9718e-05,C=C(Cl)C(CO)OC(=O),True,0,1,3,0,5,0,0,0,1,5.0,6,150.56099999999998,0.2727999999999999,0.2727999999999999,46.53,0.3090441747862993,1,3,4,9,57.88198376186005,7.276020881938894,4.218744015013406,8.460000000000003,4.349738387852166,0.4,0,0,0,0,0.2933084984004325,-0.4563071490523825,-0.0754418434572099,1,1,0,0,0,0,0,0,1,0,0,30.111111111111114,3.345679012345679,9.645524691358023,-0.7739197530864204,3.6605856742774505,0,0,0,57.88198376186005,2.4194e-08,2.0627e-08,1.2621e-08,0.36038
3009,1.4224,446.72,17.0,5.4015e-05,CCC(CCNC(=O)CNC(=O))O,True,0,0,3,0,8,0,2,0,0,10.0,11,188.227,-0.9903999999999996,-0.9903999999999996,78.43,0.4166777348626924,3,3,7,13,77.51084814810544,10.104448006685086,6.201907262607799,11.9,7.544022314808277,0.75,0,0,0,0,0.2388882088098814,-0.3930720269284317,-0.0872114705703852,2,0,0,2,2,0,0,0,0,0,0,38.0,2.923076923076923,10.85762991307634,-0.3617313345091124,3.948849661441205,0,0,0,77.51084814810544,1.5015e-08,1.3038e-08,1.0674e-08,0.42353
3010,1.3813,398.58,26.0,4.2752e-05,O=COCC(F)(F)CO,True,0,0,3,0,4,2,0,0,2,6.0,7,140.085,-0.2129999999999999,-0.2129999999999999,46.53,0.3321554770318021,1,3,4,9,50.2344492586185,7.32842712474619,4.121320343559643,8.289999999999997,3.341930325442243,0.75,0,0,0,0,0.3034348942981192,-0.4613922973361067,-0.0716178475008789,1,1,0,0,0,0,0,0,1,0,0,38.75000000000001,4.305555555555556,11.805972222222223,-3.304652777777778,5.6610504294795865,0,0,0,50.2344492586185,1.7383e-08,1.2372e-08,1.044e-08,-0.039489
3011,1.2666,471.77,31.0,3.5129e-05,C#CC(C)(CC)NCC(O)C(C)OC(=O),True,0,0,3,0,11,0,1,0,0,9.0,10,213.277,0.3003000000000001,0.3003000000000001,58.56,0.2745725043019172,2,4,7,15,91.0070608290096,11.897341225498538,6.986510967979775,13.949999999999998,6.436743066976444,0.7272727272727273,0,0,0,0,0.2929387109090186,-0.4620719396000852,-0.0754949823566898,1,1,0,1,1,0,0,0,1,0,0,40.41666666666666,2.694444444444444,10.04714344765684,-0.7551620370370375,3.2863126161942184,0,0,0,91.0070608290096,3.2057e-08,1.9719e-08,1.7722e-08,-0.33709
3012,1.4611,478.72,26.0,5.749e-05,COCCOC(=O)C(C)(CO)COC(=O),True,0,0,6,0,9,0,0,0,0,10.0,11,220.22099999999995,-0.6524000000000001,-0.6524000000000001,82.06,0.3726256805663402,1,6,8,15,88.1167015838066,11.734204518682008,7.102700818994493,13.86,7.191243271437181,0.7777777777777778,0,0,0,0,0.3172220611065651,-0.4665979638294251,-0.0748226733621494,2,2,0,0,0,0,0,0,3,0,0,45.41666666666666,3.027777777777777,11.443013038548752,-1.213639455782313,4.0465398493871385,0,0,0,88.1167015838066,3.6431e-08,2.1605e-08,2.203e-08,-0.15357
3013,1.3942,469.7,17.0,7.085e-05,CCC(CNCC(F)(F)CO)OC(=O),True,0,0,3,0,8,2,1,0,2,9.0,10,211.208,0.1552000000000001,0.1552000000000001,58.56,0.2772622249157229,2,4,8,14,81.24407989981299,11.02709773749546,6.55317199613778,13.25,6.66655468959957,0.875,0,0,0,0,0.2928998241800422,-0.4632431223971113,-0.0721246453482094,1,1,0,1,1,0,0,0,1,0,0,47.58333333333334,3.3988095238095246,12.470215104560342,-3.125525439342404,5.060249592352105,0,0,0,81.24407989981299,4.6993e-08,2.4553e-08,2.3675e-08,-0.21361
3014,1.3789,433.68,26.0,1.993e-05,CC(CN)(COC(=O))CC(=O)O,True,0,0,4,0,7,0,1,0,0,7.0,8,175.18399999999997,-0.4008999999999992,-0.4008999999999992,89.62,0.5115763996712029,2,4,6,12,70.49961759301233,9.612884175122364,5.537822562996031,10.900000000000002,4.712330989724177,0.7142857142857143,0,0,0,0,0.3035789115652018,-0.4812130919490672,-0.0888357323060187,2,2,1,0,1,0,0,0,1,0,0,38.91666666666666,3.243055555555556,10.337526927437642,-0.9468065003779288,4.103686796767374,0,0,0,70.49961759301233,9.0856e-09,5.7178e-09,8.4612e-09,0.071394
