Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Count_P,Count_Cl,Count_O,Count_Si,Count_C,Count_F,Count_N,Count_S,Heteroatom_count,Topological_diameter_bonds,Longest_chain_atoms_est,MolWt,MolLogP,LogP,TPSA,TPSA_ratio,NumHDonors,NumHAcceptors,NumRotatableBonds,HeavyAtomCount,LabuteASA,Chi0,Chi1,Kappa1,Kappa2,FractionCSP3,RingCount,NumAromaticRings,NumAliphaticRings,MolCharge,MaxCharge,MinCharge,MeanCharge,FG_carbonyl,FG_ester,FG_amine_primary,FG_amine_secondary,FG_tertiary_amine,FG_sulfonyl,FG_thiol,FG_phosphate,FG_ether,FG_aromatic_ring,AromaticAtomCount,EState_sum,EState_mean,EState_max,EState_min,EState_std,Total_formal_charge,Num_positive_atoms,Num_negative_atoms,SASA_sum
1.4486,461.78,17.0,7.1651e-05,CC(C)C(CN(C)CCCOC(=O))O,True,0,0,3,0,10,0,1,0,0,10.0,11,203.282,0.4981999999999998,0.4981999999999998,49.769999999999996,0.2448323019254041,1,4,8,14,85.85286480934904,10.974691494688164,6.574586062669974,13.39,7.762420524059012,0.9,0,0,0,0,0.29257632451169246,-0.467849092131454,-0.07852506802463166,1,1,0,0,0,0,0,0,1,0,0,35.166666666666664,2.511904761904762,9.840790125495662,-0.2851950533299743,3.1536116878317517,0,0,0,85.85286480934904
1.3482,475.81,19.0,3.3292e-05,CC(C)CC(C)N(CCO)CCOC(=O),True,0,0,3,0,11,0,1,0,0,9.0,10,217.30899999999997,0.8882999999999999,0.8882999999999999,49.77,0.22902871026970817,1,4,9,15,92.21780692374566,11.681798275874712,7.112590865130759,14.390000000000002,8.678525624218658,0.9090909090909091,0,0,0,0,0.29262292848753846,-0.4665359984543665,-0.07698054397022064,1,1,0,0,0,0,0,0,1,0,0,36.666666666666664,2.444444444444444,10.001723460989334,0.142385440287226,2.9822567382071408,0,0,0,92.21780692374566
1.355,475.81,17.0,5.2507e-05,CC(C)C(CNCCC(C)(C)O)OC(=O),True,0,0,3,0,11,0,1,0,0,9.0,10,217.309,0.9346000000000001,0.9346000000000001,58.559999999999995,0.26947802438003027,2,4,8,15,92.00783543715033,11.897341225498538,6.865190624420133,14.390000000000002,6.79710573419516,0.9090909090909091,0,0,0,0,0.29290990222264496,-0.462957101600478,-0.07559672067345229,1,1,0,1,1,0,0,0,1,0,0,37.41666666666667,2.494444444444445,10.221670052280171,-0.646980544532628,3.178897450467452,0,0,0,92.00783543715033
1.3363,477.73,19.0,5.7558e-05,COCC(C)(CNC(=O)C(C)OC(=O))O,True,0,0,5,0,9,0,1,0,0,10.0,11,219.237,-0.9384999999999994,-0.9384999999999994,84.86,0.3870697008260467,2,5,7,15,88.55301853790776,11.897341225498538,6.9258507961999545,13.860000000000001,6.36348765705714,0.7777777777777778,0,0,0,0,0.29335740996641485,-0.4547693669193607,-0.0770825265819445,2,1,0,1,1,0,0,0,2,0,0,44.75,2.9833333333333334,11.23696097883598,-1.133622094671202,4.011761821385476,0,0,0,88.55301853790776
1.4803,403.7,26.0,2.2339e-05,CC(C)C(CNC(=O))CO,True,0,0,2,0,7,0,1,0,0,6.0,7,145.202,-0.0030999999999999917,-0.0030999999999999917,49.33,0.33973361248467654,2,2,5,10,61.434521750057,7.983127663125442,4.718744015013406,9.430000000000001,5.233374532892362,0.8571428571428571,0,0,0,0,0.20663388102399396,-0.3960072667674623,-0.09199174836086832,1,0,0,1,1,0,0,0,0,0,0,27.166666666666668,2.716666666666667,9.85509164777022,0.13740740740740742,3.402709182298411,0,0,0,61.434521750057
1.3553,475.76,17.0,4.4031e-05,CCC(CCOC(=O))NC(=O)C(C)(C)O,True,0,0,4,0,10,0,1,0,0,9.0,10,217.265,0.21519999999999972,0.21519999999999972,75.63,0.34810024624306724,2,4,7,15,89.80441542279749,11.897341225498538,6.913232128012986,13.900000000000002,6.396026049508072,0.8,0,0,0,0,0.2925768145979631,-0.4678176263288024,-0.071536629874884,2,1,0,1,1,0,0,0,1,0,0,42.75,2.85,11.395109126984128,-1.3760553272234821,3.942979598383279,0,0,0,89.80441542279749
1.4867,476.75,14.0,7.3317e-05,CC(C)(OC(=O))C(=O)OCCCCCO,True,0,0,5,0,10,0,0,0,0,11.0,12,218.24899999999994,0.6437999999999999,0.6437999999999999,72.83000000000001,0.33370141443947066,1,5,8,15,89.36809846869633,11.734204518682008,7.042040647214671,13.900000000000002,7.225857363237215,0.8,0,0,0,0,0.3494963481545376,-0.46275353794346924,-0.06376449381141265,2,2,0,0,0,0,0,0,2,0,0,43.41666666666667,2.894444444444445,11.331916965860419,-1.223483599458302,3.912599156965387,0,0,0,89.36809846869633
1.4082,402.71,31.0,2.421e-05,CC(C)(C)C(CNC(=O))N,True,0,0,1,0,7,0,2,0,0,6.0,7,144.218,0.1058000000000005,0.1058000000000005,55.120000000000005,0.3821991706999127,2,2,3,10,61.980178694873715,8.19867061274927,4.4813804754348485,9.430000000000001,3.562154412456972,0.8571428571428571,0,0,0,0,0.20667781669657065,-0.357100488095585,-0.08930984282292756,1,0,1,1,2,0,0,0,0,0,0,25.583333333333332,2.558333333333333,9.869594671201813,0.025648148148147865,2.90577196874482,0,0,0,61.980178694873715
1.4916,475.81,31.0,1.6004e-05,CCN(CC(CO)OC(=O))CC(C)(C)C,True,0,0,3,0,11,0,1,0,0,8.0,9,217.30899999999997,0.8882999999999996,0.8882999999999996,49.77,0.22902871026970817,1,4,7,15,92.21780692374564,11.897341225498538,6.9243634769360956,14.390000000000002,6.79710573419516,0.9090909090909091,0,0,0,0,0.29298518545431923,-0.46076193167628615,-0.07437183210728014,1,1,0,0,0,0,0,0,1,0,0,37.08333333333333,2.472222222222222,10.177365953325774,-0.41222222222222293,3.0624114873891237,0,0,0,92.21780692374564
1.4932,475.81,14.0,4.3598e-05,CC(CCCNC(C)C(C)O)COC(=O),True,0,0,3,0,11,0,1,0,0,11.0,12,217.30899999999997,0.9345999999999999,0.9345999999999999,58.559999999999995,0.2694780243800303,2,4,9,15,92.00783543715033,11.681798275874712,7.074586062669974,14.390000000000002,8.678525624218658,0.9090909090909091,0,0,0,0,0.2925855172605365,-0.4676166205979447,-0.07933573768500655,1,1,0,1,1,0,0,0,1,0,0,36.99999999999999,2.4666666666666663,9.941197779042746,-0.3186850937829475,3.0528872550882435,0,0,0,92.00783543715033
1.355,475.81,17.0,3.8361e-05,CC(CNCC(OC(=O))C(C)(C)C)CO,True,0,0,3,0,11,0,1,0,0,9.0,10,217.30899999999997,0.7920999999999998,0.7920999999999998,58.56,0.2694780243800303,2,4,7,15,92.00783543715032,11.897341225498538,6.913232128012987,14.390000000000002,6.79710573419516,0.9090909090909091,0,0,0,0,0.292920049412556,-0.4626699053548029,-0.07821010793386458,1,1,0,1,1,0,0,0,1,0,0,37.41666666666666,2.494444444444444,10.325138416477701,-0.13806216931216997,3.0989365725416382,0,0,0,92.00783543715032
1.3553,475.76,17.0,3.8051e-05,CCC(CO)NC(=O)CC(C)(C)OC(=O),True,0,0,4,0,10,0,1,0,0,9.0,10,217.26499999999996,0.21519999999999984,0.21519999999999984,75.63,0.3481002462430673,2,4,7,15,89.80441542279748,11.897341225498538,6.947018846255132,13.900000000000002,6.396026049508072,0.8,0,0,0,0,0.29312442257922283,-0.4613283848971846,-0.07137100912714844,2,1,0,1,1,0,0,0,1,0,0,42.75,2.85,11.443541666666667,-0.8059717498110355,3.9204320217931965,0,0,0,89.80441542279748
1.4283,447.75,31.0,3.36e-05,CCCN(CC)CC(CO)OC(=O),True,0,0,3,0,9,0,1,0,0,8.0,9,189.255,0.25220000000000004,0.25220000000000004,49.77,0.2629785210430372,1,4,8,13,79.48792269495243,10.104448006685086,6.2779168675293695,12.390000000000002,8.009625423663673,0.8888888888888888,0,0,0,0,0.2929851854419237,-0.4607619352633518,-0.07895408250150505,1,1,0,0,0,0,0,0,1,0,0,33.333333333333336,2.5641025641025643,10.050002913202318,-0.3851851851851855,3.1965304435821946,0,0,0,79.48792269495243
1.4389,475.81,16.0,5.317e-05,CC(C)(C)C(CNCCCCOC(=O))O,True,0,0,3,0,11,0,1,0,0,11.0,12,217.30899999999997,0.9361999999999997,0.9361999999999997,58.56,0.2694780243800303,2,4,8,15,92.00783543715035,11.73420451868201,6.98138047543485,14.390000000000002,7.651829468630145,0.9090909090909091,0,0,0,0,0.2925755253496136,-0.46790010344213556,-0.07974888249811775,1,1,0,1,1,0,0,0,1,0,0,37.08333333333333,2.472222222222222,9.822493756494026,-0.32988412803392997,3.1093983967172023,0,0,0,92.00783543715035
1.3482,475.81,19.0,4.2309e-05,CC(C)C(CN(C)C(C)(C)COC(=O))O,True,0,0,3,0,11,0,1,0,0,9.0,10,217.309,0.8866999999999998,0.8866999999999998,49.769999999999996,0.22902871026970809,1,4,7,15,92.21780692374567,12.060477932315068,6.808566297394197,14.390000000000002,6.077986502345856,0.9090909090909091,0,0,0,0,0.2926437467548556,-0.46594885454592483,-0.07362191745223419,1,1,0,0,0,0,0,0,1,0,0,37.416666666666664,2.4944444444444445,10.114437463256907,-0.3560128495842785,3.168164270961504,0,0,0,92.21780692374567
1.4486,461.78,17.0,6.9961e-05,CCC(CNC(C)CC(C)OC(=O))O,True,0,0,3,0,10,0,1,0,0,10.0,11,203.28199999999998,0.687,0.687,58.56,0.28807272655719646,2,4,8,14,85.64289332275374,10.974691494688164,6.595754112725151,13.39,7.762420524059012,0.9,0,0,0,0,0.2928434084580738,-0.4648213054250963,-0.07897828481016862,1,1,0,1,1,0,0,0,1,0,0,35.5,2.5357142857142856,10.026559175769583,-0.2919023473586968,3.193093003968123,0,0,0,85.64289332275374
1.4916,475.81,31.0,4.4505e-05,CCCN(CC(C)C)CC(CO)OC(=O),True,0,0,3,0,11,0,1,0,0,8.0,9,217.30899999999997,0.8882999999999999,0.8882999999999999,49.77,0.22902871026970817,1,4,9,15,92.21780692374566,11.681798275874712,7.133758915185936,14.390000000000002,8.678525624218658,0.9090909090909091,0,0,0,0,0.29298518545420693,-0.4607619317077195,-0.07504276181000295,1,1,0,0,0,0,0,0,1,0,0,36.666666666666664,2.444444444444444,10.183876369992442,-0.3955555555555561,3.060791564305168,0,0,0,92.21780692374566
1.401,446.77,19.0,9.8068e-05,CCC(CN(CC)CCN)OC(=O),True,0,0,2,0,9,0,2,0,0,8.0,9,188.271,0.21860000000000068,0.21860000000000068,55.559999999999995,0.29510652198161164,1,4,8,13,80.03357963976914,10.104448006685086,6.2779168675293695,12.390000000000002,8.009625423663673,0.8888888888888888,0,0,0,0,0.2928999771303187,-0.4632329915282486,-0.07887589045812364,1,1,1,0,1,0,0,0,1,0,0,31.333333333333336,2.4102564102564106,10.136422666288738,0.0037037037037035425,2.740393353016171,0,0,0,80.03357963976914
1.3553,475.76,17.0,6.6229e-05,CC(C)(CO)NC(=O)CC(C)(C)OC(=O),True,0,0,4,0,10,0,1,0,0,9.0,10,217.26499999999996,0.21519999999999984,0.21519999999999984,75.63,0.3481002462430673,2,4,6,15,89.80441542279748,12.112884175122366,6.722273974863543,13.900000000000002,5.113991769547327,0.8,0,0,0,0,0.29312442258361976,-0.4613283836224203,-0.06951688723744047,2,1,0,1,1,0,0,0,1,0,0,43.16666666666667,2.877777777777778,11.48986111111111,-0.8220545162509447,3.939357881534061,0,0,0,89.80441542279748
1.4808,475.81,26.0,1.0603e-05,CCC(CC)NC(CC)(CO)COC(=O),True,0,0,3,0,11,0,1,0,0,8.0,9,217.30899999999997,1.0786999999999998,1.0786999999999998,58.559999999999995,0.2694780243800303,2,4,9,15,92.00783543715033,11.734204518682008,7.174492339697424,14.390000000000002,7.651829468630145,0.9090909090909091,0,0,0,0,0.2926454677791656,-0.4658378817517579,-0.07819146205586001,1,1,0,1,1,0,0,0,1,0,0,37.083333333333336,2.4722222222222223,10.17662147266314,-0.4884953703703703,3.1605069358329625,0,0,0,92.00783543715033
1.3851,457.7,26.0,3.4167e-05,CC#CC(=O)NC(CO)C(C)OC(=O),True,0,0,4,0,9,0,1,0,0,9.0,10,199.206,-0.9517000000000004,-0.9517000000000004,75.63,0.37965723923978195,2,4,5,14,82.43869870026015,10.974691494688164,6.650595667591544,12.46,6.920824985814555,0.5555555555555556,0,0,0,0,0.29580082362668497,-0.4625982523862446,-0.06943010826065213,2,1,0,1,1,0,0,0,1,0,0,42.83333333333333,3.0595238095238093,10.981346371882086,-0.6309722222222225,3.8912910612069966,0,0,0,82.43869870026015
1.3482,475.81,19.0,4.0652e-05,CCC(CC)C(CNCC(C)O)OC(=O),True,0,0,3,0,11,0,1,0,0,8.0,9,217.309,0.9345999999999999,0.9345999999999999,58.559999999999995,0.26947802438003027,2,4,9,15,92.00783543715033,11.681798275874712,7.150595667591544,14.390000000000002,8.678525624218658,0.9090909090909091,0,0,0,0,0.29291024619291123,-0.46293505006019636,-0.07766563770766742,1,1,0,1,1,0,0,0,1,0,0,37.0,2.466666666666667,10.349220049130764,-0.3716813114134545,3.141037515360733,0,0,0,92.00783543715033
1.4415,461.78,19.0,5.3216e-05,CCC(CNCC(OC(=O))C(C)C)O,True,0,0,3,0,10,0,1,0,0,9.0,10,203.28199999999998,0.5445,0.5445,58.56,0.28807272655719646,2,4,8,14,85.64289332275371,10.974691494688164,6.612590865130759,13.39,7.762420524059012,0.9,0,0,0,0,0.29290990227971164,-0.46295708508916283,-0.07930757738238803,1,1,0,1,1,0,0,0,1,0,0,35.5,2.5357142857142856,10.173533478206096,-0.32033021541950135,3.228882165041899,0,0,0,85.64289332275371
1.4744,476.75,26.0,1.3482e-05,CC(C)COC(=O)C(C)(CO)COC(=O),True,0,0,5,0,10,0,0,0,0,9.0,10,218.24899999999994,0.3572,0.3572,72.83000000000001,0.33370141443947066,1,5,7,15,89.36809846869633,11.897341225498538,6.95854286665106,13.900000000000002,6.396026049508072,0.8,0,0,0,0,0.31714746052487197,-0.4665979638789375,-0.0674817180556893,2,2,0,0,0,0,0,0,2,0,0,43.75,2.9166666666666665,11.528194444444445,-1.1708333333333334,4.0285205883358906,0,0,0,89.36809846869633
1.4415,461.78,19.0,4.4896e-05,CCN(CCO)CC(OC(=O))C(C)C,True,0,0,3,0,10,0,1,0,0,8.0,9,203.28199999999998,0.49819999999999975,0.49819999999999975,49.77,0.24483230192540414,1,4,8,14,85.85286480934904,10.974691494688164,6.650595667591544,13.39,7.762420524059012,0.9,0,0,0,0,0.29291005546452814,-0.46294692022407335,-0.07664722110779863,1,1,0,0,0,0,0,0,1,0,0,35.166666666666664,2.511904761904762,10.257286863819601,-0.0842592592592597,3.133594035785545,0,0,0,85.85286480934904
1.3985,461.78,16.0,3.4701e-05,CC(CCCNC(C)C(C)O)OC(=O),True,0,0,3,0,10,0,1,0,0,10.0,11,203.28199999999998,0.6869999999999998,0.6869999999999998,58.559999999999995,0.2880727265571964,2,4,8,14,85.64289332275372,10.974691494688164,6.574586062669974,13.39,7.762420524059012,0.9,0,0,0,0,0.2928424286557166,-0.46488372570765846,-0.07898817823115933,1,1,0,1,1,0,0,0,1,0,0,35.5,2.5357142857142856,9.974603022555314,-0.334584619341564,3.1548503005255055,0,0,0,85.64289332275372
1.3363,477.73,19.0,2.3315e-05,COC(=O)C(CNC(C)(C)CO)OC(=O),True,0,0,5,0,9,0,1,0,0,8.0,9,219.23699999999997,-0.9384999999999994,-0.9384999999999994,84.86000000000001,0.3870697008260468,2,6,7,15,88.55301853790775,11.897341225498538,6.96385559866074,13.860000000000001,6.36348765705714,0.7777777777777778,0,0,0,0,0.34802534297320675,-0.466237291690023,-0.07583590853214751,2,2,0,1,1,0,0,0,2,0,0,44.75000000000001,2.983333333333334,11.09852560468632,-0.9876620370370375,3.9156701458773795,0,0,0,88.55301853790775
1.4796,474.82,13.0,6.7152e-05,CC(CN)N(C)CCCCCCOC(=O),True,0,0,2,0,11,0,2,0,0,12.0,13,216.32499999999993,0.9987999999999999,0.9987999999999999,55.559999999999995,0.2568357794984399,1,4,10,15,92.76346386856235,11.518661569058182,7.218744015013407,14.390000000000002,9.926624682900304,0.9090909090909091,0,0,0,0,0.2925755189606294,-0.4679009860980562,-0.07798399136283374,1,1,1,0,1,0,0,0,1,0,0,34.33333333333333,2.2888888888888888,9.850322715122811,0.46147836048764945,2.481208949090799,0,0,0,92.76346386856235
1.355,475.81,17.0,2.6829e-05,CN(CCCOC(=O))CC(O)C(C)(C)C,True,0,0,3,0,11,0,1,0,0,10.0,11,217.30899999999997,0.8882999999999992,0.8882999999999992,49.769999999999996,0.2290287102697081,1,4,7,15,92.21780692374566,11.897341225498538,6.875227325552201,14.390000000000002,6.79710573419516,0.9090909090909091,0,0,0,0,0.29257632451169246,-0.46784909213144077,-0.0759968311801635,1,1,0,0,0,0,0,0,1,0,0,37.08333333333334,2.4722222222222228,9.882945772878584,-0.3384357940707152,3.120825794618813,0,0,0,92.21780692374566
1.369,433.68,19.0,5.0793e-05,CC(OC(=O))C(=O)N(C)CCO,True,0,0,4,0,7,0,1,0,0,8.0,9,175.18399999999997,-1.0014000000000005,-1.0014000000000005,66.84,0.3815416933053248,1,4,5,12,70.91956056620297,9.560477932315068,5.629427617536366,10.900000000000002,5.537596214956571,0.7142857142857143,0,0,0,0,0.29335753511966267,-0.45476100992052837,-0.07400380342323894,2,1,0,0,0,0,0,0,1,0,0,37.5,3.125,11.153796296296296,-0.778657407407408,4.11390537227208,0,0,0,70.91956056620297
1.4935,475.76,14.0,5.0123e-05,CC(C)(CCC(=O)NCCCO)OC(=O),True,0,0,4,0,10,0,1,0,0,11.0,12,217.265,0.21679999999999977,0.21679999999999977,75.63,0.34810024624306724,2,4,8,15,89.8044154227975,11.734204518682008,7.015167193676995,13.900000000000002,7.225857363237215,0.8,0,0,0,0,0.2931102316573367,-0.46186305998388677,-0.07323537469068621,2,1,0,1,1,0,0,0,1,0,0,42.41666666666666,2.827777777777777,11.232171201814058,-0.6011224883471906,3.817804092191473,0,0,0,89.8044154227975
1.3482,475.81,19.0,2.8285e-05,CC(C)CCN(CCO)CC(C)OC(=O),True,0,0,3,0,11,0,1,0,0,9.0,10,217.309,0.8882999999999999,0.8882999999999999,49.77,0.22902871026970814,1,4,9,15,92.21780692374566,11.681798275874712,7.095754112725151,14.390000000000002,8.678525624218658,0.9090909090909091,0,0,0,0,0.2928899681907164,-0.46351788560141366,-0.0754954980640397,1,1,0,0,0,0,0,0,1,0,0,36.66666666666666,2.4444444444444438,10.130613767111782,-0.10998866213151959,3.0143296955942533,0,0,0,92.21780692374566
1.4293,403.7,22.0,4.4485e-05,CC(C)(CCCO)NC(=O),True,0,0,2,0,7,0,1,0,0,7.0,8,145.202,0.2835,0.2835,49.33,0.33973361248467654,2,2,5,10,61.43452175005701,8.035533905932738,4.621320343559643,9.430000000000001,4.277958678088594,0.8571428571428571,0,0,0,0,0.20703153597640428,-0.3963749883489065,-0.08848511819717683,1,0,0,1,1,0,0,0,0,0,0,27.250000000000004,2.7250000000000005,10.010022675736963,-0.1761111111111111,3.37855711614336,0,0,0,61.43452175005701
1.4283,447.75,31.0,4.7515e-05,CC(C)OCC(NC(=O))C(C)(C)O,True,0,0,3,0,9,0,1,0,0,7.0,8,189.255,0.2968999999999998,0.2968999999999998,58.56,0.30942379329476105,2,3,6,13,79.27795120835711,10.483127663125442,5.875227325552202,12.390000000000002,5.191317362185094,0.8888888888888888,0,0,0,0,0.20701991840180592,-0.38823696377451805,-0.08079244475718071,1,0,0,1,1,0,0,0,1,0,0,34.41666666666667,2.647435897435898,10.228840702947846,-0.9624999999999999,3.4490711151021074,0,0,0,79.27795120835711
1.4916,475.81,31.0,2.5227e-05,CCCCC(C)N(C)CC(COC(=O))O,True,0,0,3,0,11,0,1,0,0,11.0,12,217.30899999999997,1.0308000000000002,1.0308000000000002,49.769999999999996,0.2290287102697081,1,4,9,15,92.21780692374567,11.681798275874712,7.112590865130759,14.390000000000002,8.678525624218658,0.9090909090909091,0,0,0,0,0.29267152949236835,-0.4650922289691664,-0.07591680217225609,1,1,0,0,0,0,0,0,1,0,0,36.666666666666664,2.444444444444444,9.923374991410705,-0.593262471655329,3.077060718740242,0,0,0,92.21780692374567
1.369,433.68,19.0,6.8901e-05,CC(CO)N(C)C(=O)COC(=O),True,0,0,4,0,7,0,1,0,0,8.0,9,175.18399999999997,-1.0014000000000005,-1.0014000000000005,66.84,0.3815416933053248,1,4,5,12,70.91956056620299,9.560477932315068,5.629427617536366,10.900000000000002,5.537596214956571,0.7142857142857143,0,0,0,0,0.2930887666758415,-0.4577867809550844,-0.07597472274747792,2,1,0,0,0,0,0,0,1,0,0,37.5,3.125,11.033194444444444,-0.32995370370370325,4.08124575932764,0,0,0,70.91956056620299
1.3482,475.81,19.0,2.9585e-05,CCN(CCO)CC(OC(=O))C(C)(C)C,True,0,0,3,0,11,0,1,0,0,8.0,9,217.30899999999997,0.8882999999999996,0.8882999999999996,49.77,0.22902871026970817,1,4,7,15,92.21780692374566,11.897341225498538,6.951236930473772,14.390000000000002,6.79710573419516,0.9090909090909091,0,0,0,0,0.29292020279905145,-0.46265971614654894,-0.07417544296949545,1,1,0,0,0,0,0,0,1,0,0,37.08333333333333,2.472222222222222,10.399509086041824,-0.13750000000000062,3.092476950329516,0,0,0,92.21780692374566
1.375,474.82,14.0,3.2943e-05,CCC(CNC(C)CCCCN)OC(=O),True,0,0,2,0,11,0,2,0,0,11.0,12,216.32499999999996,1.0450999999999997,1.0450999999999997,64.35,0.2974690858661736,2,4,10,15,92.55349238196705,11.518661569058182,7.239912065068585,14.390000000000002,9.926624682900304,0.9090909090909091,0,0,0,0,0.2928998252474619,-0.46324299104092675,-0.07888662566388419,1,1,1,1,2,0,0,0,1,0,0,34.66666666666667,2.3111111111111113,10.165842316303625,-0.0005014119845472287,2.6149230356620197,0,0,0,92.55349238196705
1.3482,475.81,19.0,8.3393e-05,CCCCCN(CCOC(=O))CC(C)O,True,0,0,3,0,11,0,1,0,0,10.0,11,217.309,1.0324,1.0324,49.769999999999996,0.22902871026970809,1,4,10,15,92.21780692374566,11.518661569058182,7.201907262607801,14.390000000000002,9.926624682900304,0.9090909090909091,0,0,0,0,0.29262292695884595,-0.46653620858946643,-0.0765842401556732,1,1,0,0,0,0,0,0,1,0,0,36.33333333333333,2.422222222222222,9.978794363054373,-0.3306873582766443,3.034737269767441,0,0,0,92.21780692374566
1.355,475.81,17.0,2.541e-05,CC(C)C(CCOC(=O))NC(C)C(C)O,True,0,0,3,0,11,0,1,0,0,9.0,10,217.30900000000003,0.933,0.933,58.56,0.26947802438003027,2,4,8,15,92.00783543715032,11.844934982691242,6.9852696651929325,14.390000000000002,7.651829468630145,0.9090909090909091,0,0,0,0,0.29257650396351326,-0.46783749378772904,-0.07815017823860335,1,1,0,1,1,0,0,0,1,0,0,37.333333333333336,2.488888888888889,10.004008198958594,-0.3766302385151594,3.110008428800344,0,0,0,92.00783543715032
1.3924,450.78,17.0,5.9099e-05,CC(CCSC(C)CO)OC(=O),True,0,0,3,0,8,0,0,1,1,9.0,10,192.27999999999997,1.052,1.052,46.53,0.24199084668192225,1,4,7,12,77.48625693571772,9.397341225498538,5.7019072626078,11.780000000000001,7.4302921414385406,0.875,0,0,0,0,0.2928429159256885,-0.4648523075504292,-0.07408261012190831,1,1,0,0,0,0,0,0,1,0,0,31.5,2.625,9.899446806500379,-0.013062169312169525,3.228378159766988,0,0,0,77.48625693571772
1.3551,436.75,26.0,2.924e-05,CSCC(C)(CO)COC(=O),True,0,0,3,0,7,0,0,1,1,7.0,8,178.253,0.5209999999999999,0.5209999999999999,46.53,0.26103347489242823,1,4,6,11,71.1213148213211,8.742640687119287,5.181980515339465,10.780000000000001,5.432969984520972,0.8571428571428571,0,0,0,0,0.29259770458679646,-0.4671938484800907,-0.0793813927066855,1,1,0,0,0,0,0,0,1,0,0,30.083333333333332,2.734848484848485,9.861058673469387,-0.29134259259259254,3.3951354574014494,0,0,0,71.1213148213211
1.4026,473.83,11.0,6.0143e-05,O=CNCCCCCCCCCCCO,True,0,0,2,0,12,0,1,0,0,14.0,15,215.33699999999993,2.2356000000000003,2.2356000000000003,49.33,0.22908278651601915,2,2,12,15,93.25923232204009,11.192388155425121,7.414213562373096,14.429999999999998,13.43,0.9166666666666666,0,0,0,0,0.20662268864402691,-0.39637656934228244,-0.08012944033012026,1,0,0,1,1,0,0,0,0,0,0,34.0,2.2666666666666666,9.936310447836318,0.3370357511841029,2.79354567267057,0,0,0,93.25923232204009
1.3572,461.78,26.0,1.5053e-05,CC(C)N(C)CC(C)(CO)COC(=O),True,0,0,3,0,10,0,1,0,0,8.0,9,203.28199999999998,0.49820000000000003,0.49820000000000003,49.77,0.24483230192540414,1,4,7,14,85.85286480934904,11.190234444311992,6.4485061655189915,13.39,5.9835764936506095,0.9,0,0,0,0,0.2925980248630981,-0.46717378332874115,-0.07802761004287614,1,1,0,0,0,0,0,0,1,0,0,35.58333333333334,2.5416666666666674,10.069655769715293,-0.37506944444444446,3.160228675482171,0,0,0,85.85286480934904
1.4458,474.78,16.0,2.693e-05,CC(CCO)NC(=O)CC(C)(C)NC(=O),True,0,0,3,0,10,0,2,0,0,10.0,11,216.28099999999998,-0.21180000000000015,-0.21180000000000015,78.43,0.3626300969571993,3,3,7,15,90.24073237689865,11.897341225498538,6.909014043794347,13.900000000000002,6.396026049508072,0.8,0,0,0,0,0.22203972610693024,-0.39629544309927855,-0.08002375790430821,2,0,0,2,2,0,0,0,0,0,0,41.74999999999999,2.7833333333333328,11.470060941043084,-0.5369365315570673,3.8306454467285063,0,0,0,90.24073237689865
1.3846,431.71,19.0,3.7514e-05,CC(CN)N(C)C(=O)CNC(=O),True,0,0,2,0,7,0,3,0,0,8.0,9,173.21599999999998,-1.4619999999999986,-1.4619999999999986,75.43,0.4354678551634954,2,3,5,12,71.90153446512086,9.560477932315068,5.629427617536366,10.900000000000002,5.537596214956571,0.7142857142857143,0,0,0,0,0.2414802114370221,-0.3496055157203589,-0.0837733848157332,2,0,1,1,2,0,0,0,0,0,0,34.5,2.875,11.151250000000001,-0.13884259259259224,3.711628255630343,0,0,0,71.90153446512086
1.3482,475.81,19.0,6.6004e-05,CCC(CNCC(OC(=O))C(C)(C)C)O,True,0,0,3,0,11,0,1,0,0,9.0,10,217.30899999999997,0.9345999999999999,0.9345999999999999,58.56,0.2694780243800303,2,4,7,15,92.00783543715032,11.897341225498538,6.913232128012986,14.390000000000002,6.79710573419516,0.9090909090909091,0,0,0,0,0.29292004946362293,-0.4626698905736366,-0.0766584645100455,1,1,0,1,1,0,0,0,1,0,0,37.416666666666664,2.4944444444444445,10.31575570042832,-0.33162084278155723,3.1839115523025296,0,0,0,92.00783543715032
1.3482,475.81,19.0,3.0221e-05,CC(C)C(CN(C)CC(C)(C)OC(=O))O,True,0,0,3,0,11,0,1,0,0,9.0,10,217.309,0.8866999999999998,0.8866999999999998,49.769999999999996,0.22902871026970809,1,4,7,15,92.21780692374564,12.060477932315068,6.78169284385652,14.390000000000002,6.077986502345856,0.9090909090909091,0,0,0,0,0.29315769727787433,-0.46051051846634816,-0.07106833390009294,1,1,0,0,0,0,0,0,1,0,0,37.41666666666667,2.494444444444445,10.242284685479131,-0.5067465041572183,3.193689477234573,0,0,0,92.21780692374564
